day,month,year,hour,minute,place
26,08,14,06,33,משמר השבעה
26,08,14,06,33,צפריה
26,08,14,06,33,ביצרון
26,08,14,06,33,בני עי"ש
26,08,14,06,33,מגשימים
26,08,14,06,33,מזור
26,08,14,06,33,נופך
26,08,14,06,33,נחלים
26,08,14,06,33,נחשונים
26,08,14,06,33,רינתיה
26,08,14,06,33,עינת
26,08,14,06,33,ראש העין
26,08,14,06,33,בית נחמיה
26,08,14,06,33,בית עריף
26,08,14,06,33,ברקת
26,08,14,06,33,חדיד
26,08,14,06,33,טירת יהודה
26,08,14,06,33,מרכז שוהם
26,08,14,06,33,ראשון לציון
26,08,14,06,33,אור יהודה
26,08,14,06,33,גני תקווה
26,08,14,06,33,יהוד מונוסון
26,08,14,06,33,כפר אז"ר
26,08,14,06,33,מעש
26,08,14,06,33,נווה אפעל
26,08,14,06,33,סביון
26,08,14,06,33,קרית אונו
26,08,14,06,33,רמת אפעל
26,08,14,06,33,גליל ים
26,08,14,06,33,הכפר הירוק
26,08,14,06,33,הרצליה
26,08,14,06,33,כפר שמריהו
26,08,14,06,33,רמת השרון
26,08,14,06,33,אלעד
26,08,14,06,33,בארות יצחק
26,08,14,06,33,בני עטרות
26,08,14,06,33,גבעת כ"ח
26,08,14,06,33,תל אביב יפו
26,08,14,06,33,אשדוד
26,08,14,06,33,בני דרום
26,08,14,06,33,נווה הרצוג
26,08,14,06,33,ניר גלים
26,08,14,06,33,עד הלום
26,08,14,06,33,גן שורק
26,08,14,06,33,נטעים
26,08,14,06,33,פלמחים
26,08,14,06,33,גבעתי
26,08,14,06,33,עזר
26,08,14,06,33,עזריקם
26,08,14,06,33,שדה עוזיהו
26,08,14,06,33,שתולים
26,08,14,06,33,אחיעזר
26,08,14,06,33,בית דגן
26,08,14,06,33,גנות
26,08,14,06,33,זיתן
26,08,14,06,33,חמד
26,08,14,06,33,יגל
26,08,14,06,33,כפר חב"ד
26,08,14,06,33,כפר טרומן
26,08,14,06,33,משמר השבעה
26,08,14,06,33,צפריה
26,08,14,06,33,ביצרון
26,08,14,06,33,בני עי"ש
26,08,14,06,33,גן הדרום
26,08,14,06,33,גן יבנה
26,08,14,06,33,חצב
26,08,14,06,33,חצור אשדוד
26,08,14,06,33,כנות
26,08,14,06,33,נווה מבטח
26,08,14,06,33,אמונים
26,08,14,06,33,בית עזרא
26,08,14,06,33,רמת אפעל
26,08,14,06,33,גליל ים
26,08,14,06,33,הכפר הירוק
26,08,14,06,33,הרצליה
26,08,14,06,33,כפר שמריהו
26,08,14,06,33,רמת השרון
26,08,14,06,33,אלעד
26,08,14,06,33,בארות יצחק
26,08,14,06,33,בני עטרות
26,08,14,06,33,גבעת כ"ח
26,08,14,06,33,מגשימים
26,08,14,06,33,מזור
26,08,14,06,33,נופך
26,08,14,06,33,נחלים
26,08,14,06,33,נחשונים
26,08,14,06,33,רינתיה
26,08,14,06,33,עינת
26,08,14,06,33,ראש העין
26,08,14,06,33,בית נחמיה
26,08,14,06,33,בית עריף
26,08,14,06,33,ברקת
26,08,14,06,33,חדיד
26,08,14,06,33,טירת יהודה
26,08,14,06,33,מרכז שוהם
26,08,14,06,33,שוהם
26,08,14,06,33,תל אביב יפו
26,08,14,06,33,אשדוד
26,08,14,06,33,בני דרום
26,08,14,06,33,נווה הרצוג
26,08,14,06,33,ניר גלים
26,08,14,06,33,עד הלום
26,08,14,06,33,גן שורק
26,08,14,06,33,נטעים
26,08,14,06,33,פלמחים
26,08,14,06,33,ראשון לציון
26,08,14,06,33,אור יהודה
26,08,14,06,33,גני תקווה
26,08,14,06,33,יהוד מונוסון
26,08,14,06,33,כפר אז"ר
26,08,14,06,33,מעש
26,08,14,06,33,נווה אפעל
26,08,14,06,33,סביון
26,08,14,06,33,קרית אונו
26,08,14,06,32,עינת
26,08,14,06,32,ראש העין
26,08,14,06,32,בית נחמיה
26,08,14,06,32,בית עריף
26,08,14,06,32,ברקת
26,08,14,06,32,חדיד
26,08,14,06,32,טירת יהודה
26,08,14,06,32,מרכז שוהם
26,08,14,06,32,שוהם
26,08,14,06,32,אחיעזר
26,08,14,06,32,בית דגן
26,08,14,06,32,גנות
26,08,14,06,32,זיתן
26,08,14,06,32,חמד
26,08,14,06,32,יגל
26,08,14,06,32,כפר חב"ד
26,08,14,06,32,כפר טרומן
26,08,14,06,32,משמר השבעה
26,08,14,06,32,צפריה
26,08,14,06,32,א.ת אשקלון
26,08,14,06,32,קרית אונו
26,08,14,06,32,רמת אפעל
26,08,14,06,32,גליל ים
26,08,14,06,32,הכפר הירוק
26,08,14,06,32,הרצליה
26,08,14,06,32,כפר שמריהו
26,08,14,06,32,רמת השרון
26,08,14,06,32,אשקלון
26,08,14,06,32,באר גנים
26,08,14,06,32,אלעד
26,08,14,06,32,בארות יצחק
26,08,14,06,32,בני עטרות
26,08,14,06,32,גבעת כ"ח
26,08,14,06,32,מגשימים
26,08,14,06,32,מזור
26,08,14,06,32,נופך
26,08,14,06,32,נחלים
26,08,14,06,32,נחשונים
26,08,14,06,32,רינתיה
26,08,14,06,32,תל אביב יפו
26,08,14,06,32,גן שורק
26,08,14,06,32,נטעים
26,08,14,06,32,פלמחים
26,08,14,06,32,ראשון לציון
26,08,14,06,32,אור יהודה
26,08,14,06,32,גני תקווה
26,08,14,06,32,יהוד מונוסון
26,08,14,06,32,כפר אז"ר
26,08,14,06,32,מעש
26,08,14,06,32,נווה אפעל
26,08,14,06,32,סביון
26,08,14,06,32,אחיעזר
26,08,14,06,32,בית דגן
26,08,14,06,32,גנות
26,08,14,06,32,זיתן
26,08,14,06,32,חמד
26,08,14,06,32,יגל
26,08,14,06,32,כפר חב"ד
26,08,14,06,32,כפר טרומן
26,08,14,06,32,משמר השבעה
26,08,14,06,32,צפריה
26,08,14,06,32,א.ת אשקלון
26,08,14,06,32,מגשימים
26,08,14,06,32,מזור
26,08,14,06,32,נופך
26,08,14,06,32,נחלים
26,08,14,06,32,נחשונים
26,08,14,06,32,רינתיה
26,08,14,06,32,עינת
26,08,14,06,32,ראש העין
26,08,14,06,32,בית נחמיה
26,08,14,06,32,בית עריף
26,08,14,06,32,ברקת
26,08,14,06,32,חדיד
26,08,14,06,32,טירת יהודה
26,08,14,06,32,מרכז שוהם
26,08,14,06,32,שוהם
26,08,14,06,32,גן שורק
26,08,14,06,32,נטעים
26,08,14,06,32,פלמחים
26,08,14,06,32,ראשון לציון
26,08,14,06,32,אור יהודה
26,08,14,06,32,גני תקווה
26,08,14,06,32,יהוד מונוסון
26,08,14,06,32,כפר אז"ר
26,08,14,06,32,מעש
26,08,14,06,32,נווה אפעל
26,08,14,06,32,סביון
26,08,14,06,32,קרית אונו
26,08,14,06,32,רמת אפעל
26,08,14,06,32,אשקלון
26,08,14,06,32,באר גנים
26,08,14,06,32,אלעד
26,08,14,06,32,בארות יצחק
26,08,14,06,32,בני עטרות
26,08,14,06,32,גבעת כ"ח
26,08,14,06,32,אשקלון
26,08,14,06,32,באר גנים
26,08,14,06,32,א.ת אשקלון
25,08,14,22,14,קרית שמונה
25,08,14,22,14,תל חי
25,08,14,22,14,מנרה
25,08,14,22,14,מעיין ברוך
25,08,14,22,14,מרגליות
25,08,14,22,14,משגב עם
25,08,14,22,14,בית הלל
25,08,14,22,14,יובל
25,08,14,22,14,כפר גלעדי
25,08,14,22,14,מטולה
25,08,14,21,02,ביצרון
25,08,14,21,02,בני עי"ש
25,08,14,21,02,גן הדרום
25,08,14,21,02,גן יבנה
25,08,14,21,02,חצב
25,08,14,21,02,חצור אשדוד
25,08,14,21,02,כנות
25,08,14,21,02,נווה מבטח
25,08,14,21,01,אמונים
25,08,14,21,01,בית עזרא
25,08,14,21,01,גבעתי
25,08,14,21,01,עזר
25,08,14,21,01,עזריקם
25,08,14,21,01,שדה עוזיהו
25,08,14,21,01,שתולים
25,08,14,21,01,בני עי"ש
25,08,14,21,01,גן הדרום
25,08,14,21,01,גן יבנה
25,08,14,21,01,חצב
25,08,14,21,01,חצור אשדוד
25,08,14,21,01,כנות
25,08,14,21,01,נווה מבטח
25,08,14,21,01,אשדוד
25,08,14,21,01,בני דרום
25,08,14,21,01,נווה הרצוג
25,08,14,21,01,ניר גלים
25,08,14,21,01,עד הלום
25,08,14,21,01,ביצרון
25,08,14,21,01,שדה עוזיהו
25,08,14,21,01,שתולים
25,08,14,21,01,נווה מבטח
25,08,14,21,01,ניצן
25,08,14,21,01,ניצן ב'
25,08,14,21,01,ניצנים
25,08,14,21,01,אמונים
25,08,14,21,01,בית עזרא
25,08,14,21,01,גבעתי
25,08,14,21,01,עזר
25,08,14,21,01,עזריקם
25,08,14,21,01,שדמה
25,08,14,21,01,ביצרון
25,08,14,21,01,בני עי"ש
25,08,14,21,01,גן הדרום
25,08,14,21,01,גן יבנה
25,08,14,21,01,חצב
25,08,14,21,01,חצור אשדוד
25,08,14,21,01,כנות
25,08,14,21,01,כפר אביב
25,08,14,21,01,כפר מרדכי
25,08,14,21,01,כרם יבנה
25,08,14,21,01,מישר
25,08,14,21,01,משגב דב
25,08,14,21,01,עשרת
25,08,14,21,01,צופיה
25,08,14,21,01,קבוצת יבנה
25,08,14,21,01,עד הלום
25,08,14,21,01,בית גמליאל
25,08,14,21,01,בית רבן
25,08,14,21,01,בן זכאי
25,08,14,21,01,בניה
25,08,14,21,01,ניר גלים
25,08,14,21,01,אשדוד
25,08,14,21,01,בני דרום
25,08,14,21,01,נווה הרצוג
25,08,14,21,01,ניצן ב'
25,08,14,21,01,ניצנים
25,08,14,21,01,מישר
25,08,14,21,01,משגב דב
25,08,14,21,01,עשרת
25,08,14,21,01,צופיה
25,08,14,21,01,קבוצת יבנה
25,08,14,21,01,שדמה
25,08,14,21,01,אמונים
25,08,14,21,01,בית עזרא
25,08,14,21,01,גבעתי
25,08,14,21,01,עזר
25,08,14,21,01,עזריקם
25,08,14,21,01,שדה עוזיהו
25,08,14,21,01,שתולים
25,08,14,21,01,ניצן
25,08,14,21,01,נווה הרצוג
25,08,14,21,01,ניר גלים
25,08,14,21,01,עד הלום
25,08,14,21,01,ביצרון
25,08,14,21,01,בני עי"ש
25,08,14,21,01,גן הדרום
25,08,14,21,01,גן יבנה
25,08,14,21,01,חצב
25,08,14,21,01,חצור אשדוד
25,08,14,21,01,כנות
25,08,14,21,01,נווה מבטח
25,08,14,21,01,בית גמליאל
25,08,14,21,01,בית רבן
25,08,14,21,01,בן זכאי
25,08,14,21,01,בניה
25,08,14,21,01,כפר אביב
25,08,14,21,01,כפר מרדכי
25,08,14,21,01,כרם יבנה
25,08,14,21,01,אשדוד
25,08,14,21,01,בני דרום
25,08,14,21,00,שתולים
25,08,14,21,00,עזר
25,08,14,21,00,עזריקם
25,08,14,21,00,שדה עוזיהו
25,08,14,21,00,שדמה
25,08,14,21,00,אמונים
25,08,14,21,00,בית עזרא
25,08,14,21,00,גבעתי
25,08,14,21,00,עשרת
25,08,14,21,00,צופיה
25,08,14,21,00,קבוצת יבנה
25,08,14,21,00,כפר מרדכי
25,08,14,21,00,כרם יבנה
25,08,14,21,00,מישר
25,08,14,21,00,משגב דב
25,08,14,21,00,בית גמליאל
25,08,14,21,00,בית רבן
25,08,14,21,00,בן זכאי
25,08,14,21,00,בניה
25,08,14,21,00,כפר אביב
25,08,14,21,00,חצב
25,08,14,21,00,חצור אשדוד
25,08,14,21,00,כנות
25,08,14,21,00,נווה מבטח
25,08,14,21,00,ביצרון
25,08,14,21,00,בני עי"ש
25,08,14,21,00,גן הדרום
25,08,14,21,00,גן יבנה
25,08,14,21,00,ניר גלים
25,08,14,21,00,עד הלום
25,08,14,21,00,בני דרום
25,08,14,21,00,נווה הרצוג
25,08,14,21,00,אשדוד
25,08,14,21,00,כנות
25,08,14,21,00,נווה מבטח
25,08,14,21,00,אמונים
25,08,14,21,00,בית עזרא
25,08,14,21,00,גבעתי
25,08,14,21,00,עזר
25,08,14,21,00,עזריקם
25,08,14,21,00,שדה עוזיהו
25,08,14,21,00,שתולים
25,08,14,21,00,אשדוד
25,08,14,21,00,בני דרום
25,08,14,21,00,נווה הרצוג
25,08,14,21,00,ניר גלים
25,08,14,21,00,עד הלום
25,08,14,21,00,ביצרון
25,08,14,21,00,בני עי"ש
25,08,14,21,00,גן הדרום
25,08,14,21,00,גן יבנה
25,08,14,21,00,חצב
25,08,14,21,00,חצור אשדוד
25,08,14,20,28,תקומה
25,08,14,20,28,שובה
25,08,14,20,28,שוקדה
25,08,14,20,28,תושיה
25,08,14,20,28,זמרת
25,08,14,20,28,חוות יזרעם
25,08,14,20,28,כפר מימון
25,08,14,20,08,כיסופים
25,08,14,20,07,נירים
25,08,14,20,07,עין השלושה
25,08,14,19,23,עלומים
25,08,14,19,23,נחל עוז
25,08,14,19,14,תושיה
25,08,14,19,14,תקומה
25,08,14,19,14,כפר עזה
25,08,14,19,14,סעד
25,08,14,19,14,שובה
25,08,14,19,14,שוקדה
25,08,14,19,14,זמרת
25,08,14,19,14,חוות יזרעם
25,08,14,19,14,כפר מימון
25,08,14,18,26,תקומה
25,08,14,18,26,כפר מימון
25,08,14,18,26,שובה
25,08,14,18,26,שוקדה
25,08,14,18,26,תושיה
25,08,14,18,26,נחל עוז
25,08,14,18,26,עלומים
25,08,14,18,26,זמרת
25,08,14,18,26,חוות יזרעם
25,08,14,18,07,נחל עוז
25,08,14,18,07,עלומים
25,08,14,18,07,עלומים
25,08,14,18,07,נחל עוז
25,08,14,18,06,נחל עוז
25,08,14,18,06,עלומים
25,08,14,18,06,נחל עוז
25,08,14,18,06,עלומים
25,08,14,18,05,נחל עוז
25,08,14,18,05,עלומים
25,08,14,18,05,נחל עוז
25,08,14,18,05,עלומים
25,08,14,18,05,בית הגדי
25,08,14,18,05,נתיבות
25,08,14,18,05,קרית חינוך שדות נגב
25,08,14,18,05,נחל עוז
25,08,14,18,05,עלומים
25,08,14,18,04,בית הגדי
25,08,14,18,04,נתיבות
25,08,14,18,04,קרית חינוך שדות נגב
25,08,14,18,04,קרית חינוך שדות נגב
25,08,14,18,04,נחל עוז
25,08,14,18,04,עלומים
25,08,14,18,04,בית הגדי
25,08,14,18,04,נתיבות
25,08,14,18,04,עלומים
25,08,14,18,04,נחל עוז
25,08,14,18,03,נחל עוז
25,08,14,18,03,עלומים
25,08,14,18,03,נחל עוז
25,08,14,18,03,עלומים
25,08,14,18,03,נחל עוז
25,08,14,18,03,עלומים
25,08,14,18,02,נחל עוז
25,08,14,18,02,עלומים
25,08,14,18,02,נחל עוז
25,08,14,18,02,עלומים
25,08,14,17,55,שרשרת
25,08,14,17,55,תאשור
25,08,14,17,55,תדהר
25,08,14,17,55,מעגלים
25,08,14,17,55,שיבולים
25,08,14,17,55,גבעולים
25,08,14,17,55,מלילות
25,08,14,17,55,נתיבות
25,08,14,17,55,קרית חינוך שדות נגב
25,08,14,17,55,ברוש
25,08,14,17,55,בית הגדי
25,08,14,17,46,ניר עם
25,08,14,17,46,שדרות
25,08,14,17,46,מכללת ספיר
25,08,14,17,46,איבים
25,08,14,17,46,גבים
25,08,14,17,31,ניצנים
25,08,14,17,31,ניצן
25,08,14,17,31,ניצן ב'
25,08,14,17,31,אשדוד
25,08,14,17,31,בני דרום
25,08,14,17,31,נווה הרצוג
25,08,14,17,31,ניר גלים
25,08,14,17,31,עד הלום
25,08,14,17,03,איבים
25,08,14,17,03,גבים
25,08,14,17,03,מכללת ספיר
25,08,14,17,03,ניר עם
25,08,14,17,03,שדרות
25,08,14,16,34,נחל עוז
25,08,14,16,34,עלומים
25,08,14,16,32,עלומים
25,08,14,16,32,נחל עוז
25,08,14,16,30,נחל עוז
25,08,14,16,30,עלומים
25,08,14,15,27,זיקים
25,08,14,15,27,כרמיה
25,08,14,15,19,יד מרדכי
25,08,14,15,19,נתיב העשרה
25,08,14,15,18,יד מרדכי
25,08,14,15,18,נתיב העשרה
25,08,14,15,18,זיקים
25,08,14,15,18,כרמיה
25,08,14,15,13,זיקים
25,08,14,15,13,כרמיה
25,08,14,15,13,נתיב העשרה
25,08,14,15,13,זיקים
25,08,14,15,13,כרמיה
25,08,14,15,13,יד מרדכי
25,08,14,15,10,יד מרדכי
25,08,14,15,10,נתיב העשרה
25,08,14,15,09,נתיב העשרה
25,08,14,15,09,יד מרדכי
25,08,14,14,21,נחל עוז
25,08,14,14,21,עלומים
25,08,14,14,05,עלומים
25,08,14,14,05,נחל עוז
25,08,14,14,03,נתיב העשרה
25,08,14,14,03,יד מרדכי
25,08,14,13,54,א.ת אשקלון
25,08,14,13,54,יד מרדכי
25,08,14,13,54,נתיב העשרה
25,08,14,13,54,א.ת אשקלון
25,08,14,13,53,זיקים
25,08,14,13,53,כרמיה
25,08,14,13,53,יד מרדכי
25,08,14,13,53,נתיב העשרה
25,08,14,13,53,א.ת אשקלון
25,08,14,13,53,זיקים
25,08,14,13,53,כרמיה
25,08,14,13,53,א.ת אשקלון
25,08,14,13,48,יד מרדכי
25,08,14,13,48,נתיב העשרה
25,08,14,13,42,כפר עזה
25,08,14,13,42,סעד
25,08,14,13,02,יד מרדכי
25,08,14,13,02,נתיב העשרה
25,08,14,13,01,יד מרדכי
25,08,14,13,01,נתיב העשרה
25,08,14,12,32,כרם שלום
25,08,14,12,31,כרם שלום
25,08,14,12,27,כרם שלום
25,08,14,12,24,נחל עוז
25,08,14,12,24,עלומים
25,08,14,12,18,נחל עוז
25,08,14,12,18,עלומים
25,08,14,12,12,כיסופים
25,08,14,12,09,נתיב העשרה
25,08,14,12,09,יד מרדכי
25,08,14,12,08,עלומים
25,08,14,12,08,נחל עוז
25,08,14,12,02,יד מרדכי
25,08,14,12,02,נתיב העשרה
25,08,14,12,01,כפר עזה
25,08,14,12,01,סעד
25,08,14,12,01,אור הנר
25,08,14,12,01,ארז
25,08,14,12,01,כפר עזה
25,08,14,12,01,סעד
25,08,14,12,01,אור הנר
25,08,14,12,01,ארז
25,08,14,12,00,יד מרדכי
25,08,14,12,00,נתיב העשרה
25,08,14,12,00,כפר עזה
25,08,14,12,00,סעד
25,08,14,12,00,יד מרדכי
25,08,14,12,00,נתיב העשרה
25,08,14,11,58,יד מרדכי
25,08,14,11,58,נתיב העשרה
25,08,14,11,39,איבים
25,08,14,11,39,גבים
25,08,14,11,39,מכללת ספיר
25,08,14,11,39,ניר עם
25,08,14,11,39,שדרות
25,08,14,11,33,איבים
25,08,14,11,33,גבים
25,08,14,11,33,מכללת ספיר
25,08,14,11,33,ניר עם
25,08,14,11,33,שדרות
25,08,14,11,33,מפלסים
25,08,14,11,33,כפר עזה
25,08,14,11,33,סעד
25,08,14,11,31,כפר עזה
25,08,14,11,31,סעד
25,08,14,11,31,איבים
25,08,14,11,31,גבים
25,08,14,11,31,מכללת ספיר
25,08,14,11,31,ניר עם
25,08,14,11,31,שדרות
25,08,14,11,31,איבים
25,08,14,11,31,גבים
25,08,14,11,31,מכללת ספיר
25,08,14,11,31,ניר עם
25,08,14,11,31,שדרות
25,08,14,11,31,מפלסים
25,08,14,11,31,כפר עזה
25,08,14,11,31,סעד
25,08,14,11,31,מפלסים
25,08,14,11,08,נחל עוז
25,08,14,11,08,עלומים
25,08,14,11,08,כפר עזה
25,08,14,11,08,סעד
25,08,14,11,08,מפלסים
25,08,14,11,05,בארי
25,08,14,11,05,בארי
25,08,14,10,57,בארי
25,08,14,10,32,נירים
25,08,14,10,32,עין השלושה
25,08,14,10,32,נירים
25,08,14,10,32,עין השלושה
25,08,14,10,30,עין השלושה
25,08,14,10,30,נירים
25,08,14,10,26,יד מרדכי
25,08,14,10,26,נתיב העשרה
25,08,14,10,26,אור הנר
25,08,14,10,26,ארז
25,08,14,10,24,נירים
25,08,14,10,24,עין השלושה
25,08,14,10,23,נחל עוז
25,08,14,10,23,עלומים
25,08,14,10,23,נירים
25,08,14,10,23,עין השלושה
25,08,14,10,23,נחל עוז
25,08,14,10,23,עלומים
25,08,14,10,16,ניר עם
25,08,14,10,16,שדרות
25,08,14,10,16,מפלסים
25,08,14,10,16,איבים
25,08,14,10,16,גבים
25,08,14,10,16,מכללת ספיר
25,08,14,10,12,נירים
25,08,14,10,12,עין השלושה
25,08,14,10,06,ארז
25,08,14,10,06,אור הנר
25,08,14,10,05,נירים
25,08,14,10,05,עין השלושה
25,08,14,09,59,באר שבע
25,08,14,09,59,מסעודין אל עזאזמה
25,08,14,09,58,באר שבע
25,08,14,09,58,מסעודין אל עזאזמה
25,08,14,09,58,חצרים
25,08,14,09,58,חצרים
25,08,14,09,58,באר שבע
25,08,14,09,58,מסעודין אל עזאזמה
25,08,14,09,58,חצרים
25,08,14,09,57,באר שבע
25,08,14,09,57,מסעודין אל עזאזמה
25,08,14,09,47,כיסופים
25,08,14,09,46,כיסופים
25,08,14,08,44,נירים
25,08,14,08,44,עין השלושה
25,08,14,08,23,בארי
25,08,14,08,17,תל אביב יפו
25,08,14,08,17,גליל ים
25,08,14,08,17,הכפר הירוק
25,08,14,08,17,הרצליה
25,08,14,08,17,כפר שמריהו
25,08,14,08,17,רמת השרון
25,08,14,08,17,גבעת ח"ן
25,08,14,08,17,רעננה
25,08,14,08,17,רשפון
25,08,14,07,27,ניצן
25,08,14,07,27,ניצן ב'
25,08,14,07,27,ניצנים
25,08,14,07,26,אשקלון
25,08,14,07,26,באר גנים
25,08,14,07,26,ברכיה
25,08,14,07,26,הודיה
25,08,14,07,26,כפר סילבר
25,08,14,07,26,משען
25,08,14,07,26,ניר ישראל
25,08,14,07,26,ניצן
25,08,14,07,26,ניצן ב'
25,08,14,07,26,ניצנים
25,08,14,07,21,יד מרדכי
25,08,14,07,21,נתיב העשרה
25,08,14,06,28,ניצן
25,08,14,06,28,ניצן ב'
25,08,14,06,28,ניצנים
25,08,14,06,28,שפיר
25,08,14,06,28,ניצן
25,08,14,06,28,ניצן ב'
25,08,14,06,28,ניצנים
25,08,14,06,28,מרכז שפירא
25,08,14,06,28,משואות יצחק
25,08,14,06,28,עין צורים
25,08,14,06,27,בית עזרא
25,08,14,06,27,גבעתי
25,08,14,06,27,עזר
25,08,14,06,27,עזריקם
25,08,14,06,27,שדה עוזיהו
25,08,14,06,27,שתולים
25,08,14,06,27,מרכז שפירא
25,08,14,06,27,משואות יצחק
25,08,14,06,27,עין צורים
25,08,14,06,27,שפיר
25,08,14,06,27,ניצן
25,08,14,06,27,ניצן ב'
25,08,14,06,27,ניצנים
25,08,14,06,27,אביגדור
25,08,14,06,27,אורות
25,08,14,06,27,אחווה
25,08,14,06,27,אל עזי
25,08,14,06,27,באר טוביה
25,08,14,06,27,ינון
