,OFFENSE_DESCRIPTION,OCCURRED_ON_DATE,YEAR,MONTH,Lat,Long,newLat,newLon
212,ASSAULT SIMPLE - BATTERY,2018-10-03 09:00:00,2018,10,42.31354588,-71.09179044,30.771178315249323,34.3939635999744
213,VERBAL DISPUTE,2018-10-03 09:00:00,2018,10,42.31354588,-71.09179044,31.109312302905128,34.72756719535464
214,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-03 08:30:00,2018,10,42.320483,-71.061514,31.476806967341826,34.977680140238
215,ASSAULT - AGGRAVATED - BATTERY,2018-10-03 08:20:00,2018,10,42.31781138,-71.0775971,31.250275314895013,34.53004976102757
216,VANDALISM,2018-10-03 05:00:00,2018,10,,,30.92387486263856,34.8563933788452
217,VANDALISM,2018-10-03 00:00:00,2018,10,42.30431938,-71.06962209,31.221107179793826,34.83716699931453
218,VANDALISM,2018-10-02 20:00:00,2018,10,42.30465897,-71.06912603,31.98992552849568,34.55225331929842
219,THREATS TO DO BODILY HARM,2018-10-01 14:00:00,2018,10,42.34906578,-71.13414695,31.326075877938315,34.898492542114965
220,VANDALISM,2018-10-02 20:00:00,2018,10,,,31.482390975959916,34.97739755269235
221,VANDALISM,2018-10-03 09:19:00,2018,10,42.30465897,-71.06912603,31.3544981131833,34.45281323299324
222,VANDALISM,2018-10-03 06:44:00,2018,10,42.30465897,-71.06912603,31.502175524552726,34.3497392929772
223,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-10-01 08:00:00,2018,10,42.26633004,-71.09746447,31.596672442550766,34.31903789130789
224,WARRANT ARREST,2018-10-03 08:50:00,2018,10,42.30514171,-71.05898128,30.61664434068449,34.640407303692974
225,VANDALISM,2018-10-03 07:49:00,2018,10,42.33555954,-71.07436364,30.768125790348286,34.47418584651115
226,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-10-03 08:28:00,2018,10,42.30027796,-71.07883962,30.844542946821104,34.462264441499265
227,HARASSMENT,2018-10-02 06:00:00,2018,10,42.3468275,-71.14319087,30.66783244999617,34.591631147604446
228,VANDALISM,2018-10-02 10:30:00,2018,10,42.30942147,-71.07460029,30.720179394315366,34.4002054747951
229,GRAFFITI,2018-09-27 12:00:00,2018,9,42.26643568,-71.15155416,30.996371287541635,34.3308862233593
230,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-03 07:26:00,2018,10,42.3746571,-71.03822833,31.459678041442036,34.44356478455451
231,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-10-03 07:53:00,2018,10,42.26681254,-71.09566961,31.35040205954097,34.93704250383808
232,SICK/INJURED/MEDICAL - PERSON,2018-10-03 08:00:00,2018,10,42.33222689,-71.05199201,30.68962378603725,34.572696999935246
233,PROPERTY - FOUND,2018-10-02 20:00:00,2018,10,42.25536264,-71.12584989,30.786325144773986,34.37674263004303
234,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-10-02 07:30:00,2018,10,42.34252336,-71.15124869,31.378526819785293,34.79395412509607
235,VANDALISM,2018-10-02 07:30:00,2018,10,42.34252336,-71.15124869,31.912245929160708,34.31709052838914
236,HARASSMENT,2018-10-03 08:00:00,2018,10,42.33056715,-71.08806813,30.64575198138711,34.57099014195376
237,TOWED MOTOR VEHICLE,2018-09-30 09:30:00,2018,9,42.30833702,-71.1003689,30.85609829427214,34.42378662861103
238,PROPERTY - LOST,2018-10-03 04:37:00,2018,10,42.33233682,-71.07129642,31.373526184320962,34.65411958714669
239,ASSAULT - AGGRAVATED,2018-10-03 07:18:00,2018,10,42.3088984,-71.0830519,30.61718279580478,34.89295796902932
240,THREATS TO DO BODILY HARM,2018-10-03 07:18:00,2018,10,42.3088984,-71.0830519,30.862783101329327,34.397269842018574
241,VERBAL DISPUTE,2018-10-03 07:10:00,2018,10,42.30338809,-71.05696206,30.663023513527083,34.921431829422986
242,M/V ACCIDENT - PERSONAL INJURY,2018-10-03 07:01:00,2018,10,42.27298027,-71.09370551,31.215140582650996,34.816317804711424
243,PROPERTY - LOST,2018-10-03 07:08:00,2018,10,42.35955592,-71.05227992,31.081108097415605,34.58884813668823
244,VANDALISM,2018-10-03 05:49:00,2018,10,42.30443502,-71.06862907,31.61063476411323,34.95068171118422
245,ASSAULT - AGGRAVATED,2018-10-03 04:31:00,2018,10,42.33233682,-71.07129642,30.963335806590724,34.81730906614634
246,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-10-03 04:20:00,2018,10,42.27094651,-71.09193626,31.15195672479578,34.71348793733734
247,VERBAL DISPUTE,2018-10-02 23:30:00,2018,10,42.31719004,-71.08167267,31.757759646681805,34.57476424446732
248,ASSAULT SIMPLE - BATTERY,2018-10-03 03:07:00,2018,10,,,31.406062680306874,34.98913358485827
249,ASSAULT - AGGRAVATED - BATTERY,2018-10-03 03:13:00,2018,10,42.31803027,-71.07787472,31.930424025783676,34.54077849648564
250,LARCENY ALL OTHERS,2018-10-02 22:30:00,2018,10,42.2833592,-71.06859987,31.7832195304126,34.41776031881361
251,AUTO THEFT,2018-10-02 22:30:00,2018,10,42.2833592,-71.06859987,30.660541323705452,34.811621376211264
252,ASSAULT - AGGRAVATED - BATTERY,2018-10-03 02:04:00,2018,10,42.34091586,-71.08771531,30.941443559365865,34.5874464910466
253,VANDALISM,2018-10-03 02:04:00,2018,10,42.34091586,-71.08771531,31.183316005620856,34.38851954761118
254,THREATS TO DO BODILY HARM,2018-10-03 01:45:00,2018,10,42.35218278,-71.0556788,31.506087074750535,34.99537370118201
255,INTIMIDATING WITNESS,2018-10-03 01:16:00,2018,10,42.31508518,-71.08508813,30.750192249493583,34.52624264737727
256,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-03 00:35:00,2018,10,,,31.5987965358447,34.93036106112944
257,VERBAL DISPUTE,2018-10-03 00:08:49,2018,10,42.29938509,-71.06978865,31.655222224362227,34.78068971559392
258,BALLISTICS EVIDENCE/FOUND,2018-10-03 00:30:00,2018,10,42.3290038,-71.07838214,31.93154364416947,34.99578570722668
259,ASSAULT - AGGRAVATED - BATTERY,2018-10-03 00:14:00,2018,10,42.31580934,-71.07618683,31.223369977310785,34.6840935645321
260,M/V ACCIDENT - OTHER,2018-10-02 22:19:19,2018,10,42.26361605,-71.10395167,30.98197989417722,34.473623996703694
261,M/V - LEAVING SCENE - PERSONAL INJURY,2018-10-02 23:16:00,2018,10,42.33262014,-71.07201819,31.239389432353562,34.77912746924783
262,INVESTIGATE PERSON,2018-10-02 22:47:00,2018,10,42.33876886,-71.07503742,30.870495238179316,34.5715931500264
263,VERBAL DISPUTE,2018-10-02 22:45:00,2018,10,42.29938509,-71.06978865,30.67868527860707,34.740264231607476
264,ASSAULT - AGGRAVATED - BATTERY,2018-10-02 19:00:00,2018,10,42.28528936,-71.07002973,31.154237212306512,34.66030363770349
265,KIDNAPPING/CUSTODIAL KIDNAPPING,2018-10-02 19:00:00,2018,10,42.28528936,-71.07002973,31.43054657074145,34.55032795858275
266,INVESTIGATE PERSON,2018-10-02 21:49:00,2018,10,42.38008411,-71.06492228,31.880063652658084,34.594590051056215
267,VERBAL DISPUTE,2018-10-02 23:02:00,2018,10,42.31855552,-71.0717361,30.701245730014943,34.34723263669453
268,THREATS TO DO BODILY HARM,2018-10-02 23:02:00,2018,10,42.31855552,-71.0717361,31.467401460774504,34.49111021917676
269,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-02 22:15:00,2018,10,42.28743256,-71.0526387,30.850985587277364,34.65541876430874
270,ASSAULT SIMPLE - BATTERY,2018-10-02 21:53:00,2018,10,42.32832264,-71.07861091,31.760666970381756,34.55399604254793
271,MISSING PERSON,2018-10-02 22:33:00,2018,10,42.33056977,-71.09959089,31.357688408740078,34.50397519085918
272,VERBAL DISPUTE,2018-10-02 22:06:00,2018,10,42.29926303,-71.07626513,31.708810686770768,34.625904482101795
273,SUICIDE / SUICIDE ATTEMPT,2018-10-02 22:02:00,2018,10,42.31803027,-71.07787472,31.17447424348737,34.387620992390836
274,M/V ACCIDENT - PROPERTY  DAMAGE,2018-10-02 21:56:00,2018,10,42.2996895,-71.06511019,31.07798985656733,34.48116585098996
275,INVESTIGATE PERSON,2018-10-02 21:26:00,2018,10,42.26209214,-71.11670964,31.53443514877121,34.291658717634824
276,TOWED MOTOR VEHICLE,2018-10-02 21:16:00,2018,10,42.36445713,-71.05642659,30.839831126563038,34.89392340522069
277,VERBAL DISPUTE,2018-10-02 19:36:00,2018,10,42.27818669,-71.09047287,31.67814469943412,34.34811454643389
278,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-02 10:30:00,2018,10,42.35174282,-71.0627594,31.40955986366922,34.38324002374246
279,TOWED MOTOR VEHICLE,2018-10-02 21:00:00,2018,10,42.33768676,-71.08265036,31.099921792527205,34.642384569284204
280,DEATH INVESTIGATION,2018-10-02 21:22:00,2018,10,42.3363569,-71.04344551,31.429399200301052,34.73063171245105
281,INVESTIGATE PERSON,2018-10-02 21:27:00,2018,10,42.35186741,-71.12290572,30.79065726408602,34.93325467016478
282,INVESTIGATE PERSON,2018-07-01 00:00:00,2018,7,42.3436134,-71.10130276,31.737673053723007,34.80393370650721
283,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-02 20:06:00,2018,10,42.33492814,-71.08845821,30.76240098057643,34.69991160733099
284,SICK/INJURED/MEDICAL - PERSON,2018-10-02 20:35:00,2018,10,42.27072413,-71.1619128,30.905808918605914,34.67244614642031
285,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-02 20:23:00,2018,10,42.31222392,-71.07732441,31.879437601764675,34.34252116825825
286,ASSAULT SIMPLE - BATTERY,2018-10-02 20:15:00,2018,10,42.33152148,-71.07085307,30.964171371950336,34.37173668462897
287,VERBAL DISPUTE,2018-10-02 21:07:00,2018,10,42.30682138,-71.06030035,31.408646778840303,34.988894727602116
288,PROPERTY - STOLEN THEN RECOVERED,2018-10-02 20:08:00,2018,10,42.34442266,-71.09833083,31.205470894918232,34.649864131350796
289,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-02 00:00:00,2018,10,42.29590385,-71.08773294,31.333847092395157,34.72908330449679
290,ASSAULT - AGGRAVATED,2018-10-02 20:13:00,2018,10,42.26871441,-71.09221139,31.465295076796362,34.89417591338246
291,LARCENY ALL OTHERS,2018-10-02 15:30:00,2018,10,42.31788176,-71.08911975,31.495003569064597,34.9420191519264
292,SICK/INJURED/MEDICAL - PERSON,2018-10-02 20:36:00,2018,10,42.3125963,-71.09287584,31.147680709965535,34.88546201977476
293,"FIRE REPORT - HOUSE, BUILDING, ETC.",2018-10-02 19:11:00,2018,10,42.33676619,-71.08205122,31.11333633866634,34.969202996284686
294,MISSING PERSON,2018-10-02 19:50:00,2018,10,42.25316873,-71.13277125,30.816223616092042,34.48672349666434
295,MISSING PERSON - LOCATED,2018-10-02 19:50:00,2018,10,42.25316873,-71.13277125,31.98213256728088,34.53810548146123
296,INVESTIGATE PERSON,2018-10-02 20:10:00,2018,10,42.30776342,-71.06683062,31.212168334351542,34.365278107939616
297,ASSAULT - AGGRAVATED,2018-10-02 20:01:00,2018,10,42.33285027,-71.04417249,31.87675527448392,34.50900172290099
298,VERBAL DISPUTE,2018-10-02 19:49:00,2018,10,42.27938152,-71.07661753,31.43430924896515,34.35912104723559
299,DRUGS - SALE / MANUFACTURING,2018-10-02 18:00:00,2018,10,42.36183857,-71.05976489,31.00543647846686,34.98774657406839
300,DRUGS - SALE / MANUFACTURING,2018-10-02 16:00:00,2018,10,42.36183857,-71.05976489,31.449656524770496,34.7914807272041
301,SICK/INJURED/MEDICAL - PERSON,2018-10-02 19:10:00,2018,10,42.33311189,-71.0727637,31.76975087004558,34.30764379918481
302,LARCENY SHOPLIFTING,2018-10-02 19:16:00,2018,10,42.34800978,-71.0766976,31.60681971029518,34.48649746848773
303,SICK/INJURED/MEDICAL - PERSON,2018-10-02 16:23:00,2018,10,42.33311189,-71.0727637,31.441828549471367,34.60772104075864
304,LARCENY THEFT OF BICYCLE,2018-10-02 07:30:00,2018,10,42.35512339,-71.0608798,31.322038982072936,34.5193026151101
305,M/V ACCIDENT - PROPERTY  DAMAGE,2018-10-02 18:57:00,2018,10,42.32365136,-71.06020434,31.931403248370888,34.5847995432573
306,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,2018-10-02 18:30:00,2018,10,,,31.47220277198621,34.46436295943531
307,ASSAULT - AGGRAVATED - BATTERY,2018-10-02 19:25:00,2018,10,42.33222689,-71.05199201,30.797641006758923,34.879267047756564
308,FRAUD - CREDIT CARD / ATM FRAUD,2018-09-27 20:00:00,2018,9,,,31.331761681759726,34.631415386955666
309,ASSAULT SIMPLE - BATTERY,2018-10-02 19:01:38,2018,10,42.39027074,-70.99676864,30.92872815882093,34.52188370385494
310,LARCENY SHOPLIFTING,2018-10-02 16:45:00,2018,10,42.35512339,-71.0608798,31.74240474574371,34.929302951474725
311,VERBAL DISPUTE,2018-10-02 19:21:00,2018,10,42.30209443,-71.06575183,30.94872044026137,34.86077080899741
312,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2018-10-02 18:40:00,2018,10,42.31126459,-71.07003979,31.6859457861877,34.31592472055055
313,SUICIDE / SUICIDE ATTEMPT,2018-10-02 18:01:00,2018,10,42.25326734,-71.12385963,31.96324725808137,34.8253577619255
314,ASSAULT SIMPLE - BATTERY,2018-09-30 19:40:00,2018,9,42.35407456,-71.05533533,31.92426953151208,34.93662519938205
315,M/V ACCIDENT - PROPERTY  DAMAGE,2018-10-02 18:20:00,2018,10,42.39027074,-70.99676864,31.061577953781455,34.46228722607949
316,BALLISTICS EVIDENCE/FOUND,2018-10-02 19:12:00,2018,10,42.32046979,-71.0716195,30.931872965406992,34.61377766527465
317,LARCENY THEFT FROM BUILDING,2018-09-28 19:01:00,2018,9,42.2871482,-71.06493039,30.712944670412824,34.65115300719468
318,VAL - OPERATING WITHOUT LICENSE,2018-10-02 18:55:00,2018,10,42.3213001,-71.08567786,31.139792119010075,34.488249688911374
319,VAL - OPERATING UNREG/UNINS  CAR,2018-10-02 18:55:00,2018,10,42.3213001,-71.08567786,31.42286693275996,34.462704859655254
320,FUGITIVE FROM JUSTICE,2018-10-02 18:55:00,2018,10,42.3213001,-71.08567786,31.57484882591657,34.298362986787374
321,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,2018-10-02 18:46:00,2018,10,,,31.561673007261074,34.50942510234895
322,HARASSMENT,2018-10-02 14:00:00,2018,10,42.31514179,-71.06704709,30.684704749120822,34.55707718259316
323,PROPERTY - LOST,2018-10-02 09:00:00,2018,10,42.36600842,-71.06403504,31.054699510173844,34.551663586931035
324,DRUGS - SALE / MANUFACTURING,2018-10-02 18:23:00,2018,10,,,31.20341707160983,34.93306794530443
325,WARRANT ARREST,2018-10-02 18:55:00,2018,10,42.2783992,-71.06636305,31.120224682934776,34.45664926320657
326,SICK/INJURED/MEDICAL - PERSON,2018-10-02 18:06:00,2018,10,42.28627779,-71.04486215,30.92056736814342,34.57680555516545
327,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,2018-10-02 18:23:00,2018,10,42.31483685,-71.10605022,31.67788942133346,34.867204910042716
328,VERBAL DISPUTE,2018-10-02 18:38:00,2018,10,42.28295116,-71.09377542,30.74139644098387,34.32939713885628
329,TOWED MOTOR VEHICLE,2018-10-02 18:10:00,2018,10,42.37577723,-71.03369448,31.12880508983593,34.65048657521024
330,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-01 11:00:00,2018,10,42.33744152,-71.10428096,30.987043106606283,34.93687977021402
331,FRAUD - FALSE PRETENSE / SCHEME,2018-09-19 14:00:00,2018,9,42.35340344,-71.12534758,30.930167572574266,34.478275145496696
332,FRAUD - FALSE PRETENSE / SCHEME,2018-09-28 09:21:00,2018,9,42.33308097,-71.10165376,30.680265128167225,34.40901386766106
333,SICK/INJURED/MEDICAL - PERSON,2018-10-02 18:11:00,2018,10,42.35232356,-71.0522023,31.905732830556715,34.69428544069206
334,INVESTIGATE PROPERTY,2018-10-02 18:29:00,2018,10,42.25188297,-71.11915243,31.35080483363577,34.63277158737501
335,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-10-02 09:15:00,2018,10,42.36394509,-71.05942841,31.92525464896913,34.311167970081144
336,THREATS TO DO BODILY HARM,2018-10-02 15:09:00,2018,10,42.28347978,-71.07645408,30.84340817383522,34.35211207529034
337,LARCENY ALL OTHERS,2018-09-30 02:00:00,2018,9,42.35822966,-71.05362239,31.40139778463218,34.693438078835555
338,M/V ACCIDENT - OTHER,2018-10-02 17:43:00,2018,10,42.27721544,-71.07724022,31.47609152084159,34.44652460356047
339,HARASSMENT,2018-10-02 17:00:00,2018,10,42.246989,-71.11830009,31.398559241121326,34.41124306814312
340,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-10-01 19:00:00,2018,10,42.33865383,-71.04696014,31.595973580360546,34.6115162918099
341,TOWED MOTOR VEHICLE,2018-10-02 17:18:00,2018,10,42.28545883,-71.11802667,31.91289185319422,34.59429748295752
342,FRAUD - FALSE PRETENSE / SCHEME,2018-08-21 17:00:00,2018,8,42.2819639,-71.11424049,30.632046553086152,34.419635958495434
343,ASSAULT SIMPLE - BATTERY,2018-10-02 16:57:00,2018,10,42.28863337,-71.08990388,31.279085565237118,34.679525954161704
344,ROBBERY - STREET,2018-10-02 16:57:00,2018,10,42.28863337,-71.08990388,30.943918023763455,34.911639025640106
345,TRESPASSING,2018-10-02 16:57:00,2018,10,42.28863337,-71.08990388,31.996591657843698,34.88701835464035
346,PROPERTY - LOST,2018-09-27 23:30:00,2018,9,42.34828759,-71.07891773,31.284888400801805,34.43257691612817
347,M/V ACCIDENT - OTHER,2018-10-02 17:35:00,2018,10,42.34190458,-71.06637563,31.77172081012617,34.289277272854456
348,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,2018-10-02 17:45:00,2018,10,42.32492546,-71.09839601,31.49799897288113,34.79397006072216
349,M/V ACCIDENT - PERSONAL INJURY,2018-10-02 16:26:00,2018,10,42.32446169,-71.05684445,31.74702812722893,34.45184861525797
350,"DRUGS - POSS CLASS A - HEROIN, ETC. ",2018-10-02 14:00:00,2018,10,42.33280882,-71.06729226,31.83083708633186,34.942462610194134
351,"DRUGS - POSS CLASS A - HEROIN, ETC. ",2018-10-02 13:30:00,2018,10,42.33280882,-71.06729226,31.510536066259448,34.50868723339489
352,PROPERTY - LOST,2018-10-02 12:00:00,2018,10,42.30576686,-71.08097517,31.558961600323453,34.51920763598358
353,"DRUGS - POSS CLASS A - HEROIN, ETC. ",2018-10-02 17:55:00,2018,10,42.338214,-71.057034,31.258902733990663,34.71216794644645
354,M/V ACCIDENT - PROPERTY  DAMAGE,2018-10-02 16:50:00,2018,10,42.33296171,-71.1104193,31.21439898397795,34.357707017292185
355,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2018-10-02 17:14:00,2018,10,,,30.870145618931478,34.82286934559332
356,"DRUGS - POSS CLASS B - COCAINE, ETC.",2018-10-02 17:38:00,2018,10,,,30.67715471843681,34.42071956116227
357,THREATS TO DO BODILY HARM,2018-10-02 16:59:00,2018,10,42.32519368,-71.10388489,30.6589063974022,34.688428643991784
358,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-26 18:45:00,2018,9,42.33748963,-71.10880593,31.149568088830158,34.90880158159873
359,M/V ACCIDENT - OTHER,2018-10-02 16:06:18,2018,10,42.28678123,-71.15741315,31.179621903375228,34.96266970958308
360,LARCENY ALL OTHERS,2018-10-02 15:24:00,2018,10,42.36658726,-71.06019881,31.484705648596375,34.370224743650496
361,ASSAULT SIMPLE - BATTERY,2018-10-02 17:09:00,2018,10,42.25052875,-71.12600162,31.701633180798797,34.515444674177964
362,ASSAULT SIMPLE - BATTERY,2018-09-13 08:30:00,2018,9,42.3078312,-71.06529544,30.672203292268215,34.36436994109254
363,LARCENY SHOPLIFTING,2018-10-02 16:24:00,2018,10,42.34749899,-71.07925506,30.950664124851492,34.87730794209046
364,INVESTIGATE PROPERTY,2018-10-02 17:02:00,2018,10,42.36643546,-71.06135413,31.901275223907344,34.739309442924366
365,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2018-10-02 16:22:00,2018,10,42.32284788,-71.06904358,31.80440934367717,34.82762357455624
366,VANDALISM,2018-10-02 16:49:00,2018,10,42.2741969,-71.10738225,31.249284192831528,34.5797740824395
367,SICK/INJURED/MEDICAL - PERSON,2018-10-02 16:06:00,2018,10,42.31032279,-71.10665379,30.94233107274177,34.73513606256699
368,ASSAULT - AGGRAVATED,2018-10-01 03:00:00,2018,10,42.3166175,-71.06407827,31.27159968572627,34.58923701395631
369,ASSAULT - AGGRAVATED - BATTERY,2018-10-02 15:20:00,2018,10,,,30.990344471460073,34.7514852944563
370,INVESTIGATE PROPERTY,2018-09-30 11:00:00,2018,9,,,31.91889912123383,34.71312729561178
371,LARCENY SHOPLIFTING,2018-10-02 15:54:00,2018,10,42.32696647,-71.06198607,31.13751614917282,34.36483162454026
372,WARRANT ARREST,2018-10-02 15:54:00,2018,10,42.32696647,-71.06198607,31.83346166580389,34.338528137653384
373,VANDALISM,2018-10-01 17:00:00,2018,10,42.34898076,-71.06729522,31.4887991114816,34.681902843720856
374,INVESTIGATE PERSON,2018-10-02 15:53:00,2018,10,42.31989006,-71.07626209,31.38601675718858,34.96267035496154
375,SICK/INJURED/MEDICAL - PERSON,2018-10-02 15:29:00,2018,10,42.29603943,-71.07717023,31.080868666651828,34.68582911870082
376,MISSING PERSON - NOT REPORTED - LOCATED,2018-10-02 15:14:00,2018,10,42.30942147,-71.07460029,30.933332987605976,34.555144911378314
377,VERBAL DISPUTE,2018-10-02 15:42:00,2018,10,42.30845311,-71.08718664,31.657251483886967,34.88009212915987
378,SICK/INJURED/MEDICAL - PERSON,2018-10-02 15:18:00,2018,10,42.27668221,-71.12065268,31.769750004049342,34.62355717638076
379,SICK/INJURED/MEDICAL - PERSON,2018-10-02 14:51:45,2018,10,42.27810693,-71.11636523,30.907676917849685,34.91206352415904
380,DRUGS - OTHER,2018-10-02 15:35:00,2018,10,42.33367922,-71.09187755,31.697397144339085,34.84557627318511
381,ASSAULT - AGGRAVATED,2018-10-02 15:10:00,2018,10,42.33044113,-71.08373481,30.917721363665347,34.72746879982161
382,BALLISTICS EVIDENCE/FOUND,2018-10-02 15:20:00,2018,10,42.31153554,-71.09079223,31.20584929231595,34.592073694129134
383,LARCENY THEFT FROM BUILDING,2018-10-01 10:26:00,2018,10,42.36311276,-71.14222384,31.880799548307106,34.99769132160018
